timestamp, index, power.draw [W], temperature.gpu, utilization.gpu [%]
2026/02/14 07:14:07.518, 0, 11.27, 42, 0
2026/02/14 07:14:08.524, 0, 11.48, 42, 0
2026/02/14 07:14:09.553, 0, 11.60, 42, 0
2026/02/14 07:14:10.595, 0, 12.42, 42, 9
2026/02/14 07:14:11.632, 0, 11.35, 42, 0
2026/02/14 07:14:12.664, 0, 11.33, 42, 0
2026/02/14 07:14:13.693, 0, 11.33, 42, 0
2026/02/14 07:14:14.717, 0, 11.31, 42, 0
2026/02/14 07:14:15.739, 0, 11.30, 42, 0
2026/02/14 07:14:16.758, 0, 11.32, 42, 0
2026/02/14 07:14:17.775, 0, 11.30, 42, 0
2026/02/14 07:14:18.790, 0, 11.37, 42, 0
2026/02/14 07:14:19.803, 0, 11.78, 42, 0
2026/02/14 07:14:20.815, 0, 11.54, 42, 0
2026/02/14 07:14:21.825, 0, 5.15, 41, 0
2026/02/14 07:14:22.834, 0, 5.10, 41, 0
2026/02/14 07:14:23.843, 0, 5.10, 41, 0
2026/02/14 07:14:24.850, 0, 4.73, 41, 0
2026/02/14 07:14:25.856, 0, 4.72, 41, 0
2026/02/14 07:14:26.862, 0, 4.66, 41, 0
2026/02/14 07:14:27.868, 0, 4.66, 41, 0
2026/02/14 07:14:28.872, 0, 4.69, 41, 0
2026/02/14 07:14:29.876, 0, 4.74, 41, 0
2026/02/14 07:14:30.881, 0, 4.74, 41, 0
2026/02/14 07:14:31.884, 0, 4.80, 41, 0
2026/02/14 07:14:32.887, 0, 4.80, 41, 0
2026/02/14 07:14:33.890, 0, 4.80, 41, 0
2026/02/14 07:14:34.894, 0, 4.84, 41, 0
2026/02/14 07:14:35.896, 0, 4.84, 41, 0
2026/02/14 07:14:36.898, 0, 5.51, 41, 0
2026/02/14 07:14:37.901, 0, 11.44, 41, 0
2026/02/14 07:14:38.903, 0, 11.53, 41, 3
2026/02/14 07:14:39.906, 0, 11.61, 41, 4
2026/02/14 07:14:40.908, 0, 11.59, 41, 4
2026/02/14 07:14:41.913, 0, 11.79, 42, 4
2026/02/14 07:14:42.925, 0, 11.39, 42, 0
2026/02/14 07:14:43.926, 0, 12.19, 42, 0
2026/02/14 07:14:44.932, 0, 11.70, 42, 0
2026/02/14 07:14:47.150, 0, 11.24, 42, 0
2026/02/14 07:14:49.537, 0, 11.28, 42, 0
2026/02/14 07:14:56.108, 0, 11.27, 42, 0
2026/02/14 07:14:57.751, 0, 11.25, 42, 0
2026/02/14 07:14:59.703, 0, 11.27, 42, 0
2026/02/14 07:15:01.097, 0, 11.28, 42, 0
2026/02/14 07:15:03.038, 0, 11.32, 42, 0
