timestamp, index, power.draw [W], temperature.gpu, utilization.gpu [%]
2026/02/13 15:09:01.920, 0, 4.78, 37, 0
2026/02/13 15:09:02.928, 0, 4.71, 37, 0
2026/02/13 15:09:03.928, 0, 4.85, 38, 0
2026/02/13 15:09:04.928, 0, 4.88, 38, 0
2026/02/13 15:09:05.928, 0, 4.73, 38, 0
2026/02/13 15:09:06.929, 0, 4.71, 38, 0
2026/02/13 15:09:07.929, 0, 4.76, 38, 0
2026/02/13 15:09:08.929, 0, 4.76, 38, 0
2026/02/13 15:09:09.929, 0, 4.70, 38, 0
2026/02/13 15:09:10.930, 0, 4.88, 38, 0
2026/02/13 15:09:11.930, 0, 5.64, 38, 0
2026/02/13 15:09:12.930, 0, 5.58, 38, 0
2026/02/13 15:09:13.930, 0, 5.07, 38, 0
2026/02/13 15:09:14.930, 0, 5.06, 38, 0
2026/02/13 15:09:15.930, 0, 4.70, 38, 0
2026/02/13 15:09:16.931, 0, 4.64, 38, 0
2026/02/13 15:09:17.931, 0, 4.66, 38, 0
2026/02/13 15:09:18.931, 0, 4.69, 38, 0
2026/02/13 15:09:19.931, 0, 4.66, 38, 0
2026/02/13 15:09:20.931, 0, 4.67, 38, 0
2026/02/13 15:09:21.931, 0, 4.66, 38, 0
2026/02/13 15:09:22.932, 0, 4.66, 38, 0
2026/02/13 15:09:23.932, 0, 4.67, 38, 0
2026/02/13 15:09:24.932, 0, 4.68, 38, 0
2026/02/13 15:09:25.932, 0, 4.73, 38, 0
2026/02/13 15:09:26.933, 0, 4.61, 38, 0
2026/02/13 15:09:27.933, 0, 4.66, 38, 0
2026/02/13 15:09:28.933, 0, 4.64, 38, 0
2026/02/13 15:09:29.933, 0, 4.60, 38, 0
2026/02/13 15:09:30.934, 0, 4.57, 38, 0
2026/02/13 15:09:31.934, 0, 4.57, 38, 0
2026/02/13 15:09:32.934, 0, 4.64, 38, 0
2026/02/13 15:09:33.935, 0, 4.64, 38, 0
2026/02/13 15:09:34.935, 0, 4.58, 38, 0
2026/02/13 15:09:35.935, 0, 4.67, 38, 0
2026/02/13 15:09:36.935, 0, 4.66, 38, 0
2026/02/13 15:09:37.936, 0, 4.64, 38, 0
2026/02/13 15:09:38.936, 0, 4.64, 38, 0
2026/02/13 15:09:39.936, 0, 4.67, 38, 0
2026/02/13 15:09:40.936, 0, 4.67, 38, 0
2026/02/13 15:09:41.936, 0, 4.67, 38, 0
2026/02/13 15:09:42.936, 0, 4.67, 38, 0
2026/02/13 15:09:43.937, 0, 4.59, 38, 0
2026/02/13 15:09:44.937, 0, 4.59, 38, 0
2026/02/13 15:09:45.937, 0, 4.61, 38, 0
2026/02/13 15:09:46.937, 0, 4.70, 38, 0
2026/02/13 15:09:47.938, 0, 4.69, 38, 0
2026/02/13 15:09:48.938, 0, 4.62, 38, 0
2026/02/13 15:09:49.938, 0, 4.63, 38, 0
2026/02/13 15:09:50.938, 0, 4.64, 38, 0
2026/02/13 15:09:51.938, 0, 4.63, 38, 0
2026/02/13 15:09:52.938, 0, 4.61, 38, 0
2026/02/13 15:09:53.938, 0, 4.61, 38, 0
2026/02/13 15:09:54.939, 0, 4.67, 38, 0
2026/02/13 15:09:55.939, 0, 4.68, 38, 0
2026/02/13 15:09:56.939, 0, 4.68, 37, 0
2026/02/13 15:09:57.939, 0, 4.68, 38, 0
2026/02/13 15:09:58.939, 0, 4.67, 38, 0
2026/02/13 15:09:59.939, 0, 4.64, 37, 0
2026/02/13 15:10:00.939, 0, 4.63, 38, 0
2026/02/13 15:10:01.939, 0, 4.62, 38, 0
2026/02/13 15:10:02.940, 0, 4.57, 38, 0
2026/02/13 15:10:03.940, 0, 4.62, 37, 0
2026/02/13 15:10:04.940, 0, 4.64, 38, 0
2026/02/13 15:10:05.940, 0, 4.66, 37, 0
2026/02/13 15:10:06.941, 0, 4.65, 37, 0
2026/02/13 15:10:07.941, 0, 4.67, 37, 0
2026/02/13 15:10:08.941, 0, 4.71, 37, 0
2026/02/13 15:10:09.942, 0, 4.66, 37, 0
2026/02/13 15:10:10.942, 0, 4.66, 37, 0
2026/02/13 15:10:11.942, 0, 4.70, 37, 0
2026/02/13 15:10:12.942, 0, 4.68, 37, 0
2026/02/13 15:10:13.943, 0, 4.62, 37, 0
2026/02/13 15:10:14.943, 0, 4.64, 37, 0
2026/02/13 15:10:15.943, 0, 4.72, 37, 0
2026/02/13 15:10:16.943, 0, 4.72, 37, 0
2026/02/13 15:10:17.944, 0, 4.63, 37, 0
2026/02/13 15:10:18.944, 0, 4.63, 37, 0
2026/02/13 15:10:19.944, 0, 4.65, 37, 0
2026/02/13 15:10:20.944, 0, 4.68, 37, 0
2026/02/13 15:10:21.944, 0, 4.70, 37, 0
2026/02/13 15:10:22.945, 0, 4.74, 37, 0
2026/02/13 15:10:23.945, 0, 4.74, 37, 0
2026/02/13 15:10:24.945, 0, 4.65, 37, 0
2026/02/13 15:10:25.945, 0, 4.67, 37, 0
2026/02/13 15:10:26.946, 0, 4.65, 37, 0
2026/02/13 15:10:27.946, 0, 4.65, 37, 0
2026/02/13 15:10:28.946, 0, 4.64, 37, 0
2026/02/13 15:10:29.946, 0, 4.70, 37, 0
2026/02/13 15:10:30.947, 0, 4.74, 37, 0
2026/02/13 15:10:31.947, 0, 4.70, 37, 0
2026/02/13 15:10:32.947, 0, 4.66, 37, 0
2026/02/13 15:10:33.947, 0, 4.68, 37, 0
2026/02/13 15:10:34.947, 0, 4.66, 37, 0
2026/02/13 15:10:35.948, 0, 4.67, 37, 0
2026/02/13 15:10:36.948, 0, 4.69, 37, 0
2026/02/13 15:10:37.949, 0, 4.71, 37, 0
2026/02/13 15:10:38.949, 0, 4.62, 37, 0
2026/02/13 15:10:39.949, 0, 4.58, 37, 0
2026/02/13 15:10:40.949, 0, 4.62, 37, 0
2026/02/13 15:10:41.949, 0, 4.63, 37, 0
2026/02/13 15:10:42.950, 0, 4.65, 37, 0
2026/02/13 15:10:43.950, 0, 4.67, 37, 0
2026/02/13 15:10:44.950, 0, 4.68, 37, 0
2026/02/13 15:10:45.950, 0, 4.65, 37, 0
2026/02/13 15:10:46.950, 0, 4.65, 37, 0
2026/02/13 15:10:47.950, 0, 4.67, 37, 0
