timestamp, index, power.draw [W], temperature.gpu, utilization.gpu [%]
2026/02/13 12:18:13.441, 0, 13.32, 55, 0
2026/02/13 12:18:14.446, 0, 12.74, 55, 0
2026/02/13 12:18:15.446, 0, 5.95, 54, 0
2026/02/13 12:18:16.447, 0, 5.91, 54, 0
2026/02/13 12:18:17.447, 0, 5.91, 54, 0
2026/02/13 12:18:18.448, 0, 5.50, 53, 0
2026/02/13 12:18:19.448, 0, 5.37, 53, 0
2026/02/13 12:18:20.448, 0, 5.44, 52, 0
2026/02/13 12:18:21.451, 0, 5.49, 52, 0
2026/02/13 12:18:22.452, 0, 5.63, 52, 0
2026/02/13 12:18:23.452, 0, 6.17, 52, 0
2026/02/13 12:18:24.453, 0, 5.94, 52, 0
2026/02/13 12:18:25.453, 0, 5.75, 51, 0
2026/02/13 12:18:26.453, 0, 5.75, 51, 0
2026/02/13 12:18:27.453, 0, 5.32, 51, 0
2026/02/13 12:18:28.453, 0, 5.31, 51, 0
2026/02/13 12:18:29.454, 0, 5.31, 51, 0
2026/02/13 12:18:30.454, 0, 5.24, 50, 0
2026/02/13 12:18:31.454, 0, 5.26, 50, 0
2026/02/13 12:18:32.454, 0, 5.26, 50, 0
2026/02/13 12:18:33.454, 0, 5.22, 50, 0
2026/02/13 12:18:34.455, 0, 5.23, 49, 0
2026/02/13 12:18:35.455, 0, 5.28, 49, 0
2026/02/13 12:18:36.455, 0, 5.28, 49, 0
2026/02/13 12:18:37.455, 0, 5.18, 49, 0
2026/02/13 12:18:38.455, 0, 5.18, 49, 0
2026/02/13 12:18:39.455, 0, 5.18, 48, 0
2026/02/13 12:18:40.456, 0, 5.17, 48, 0
2026/02/13 12:18:41.456, 0, 5.18, 48, 0
2026/02/13 12:18:42.456, 0, 5.18, 48, 0
2026/02/13 12:18:43.456, 0, 5.18, 48, 0
2026/02/13 12:18:44.457, 0, 5.16, 47, 0
2026/02/13 12:18:45.457, 0, 5.12, 47, 0
2026/02/13 12:18:46.457, 0, 5.14, 47, 0
2026/02/13 12:18:47.457, 0, 5.14, 47, 0
2026/02/13 12:18:48.457, 0, 5.07, 47, 0
2026/02/13 12:18:49.458, 0, 5.08, 47, 0
2026/02/13 12:18:50.458, 0, 5.09, 47, 0
2026/02/13 12:18:51.458, 0, 5.09, 46, 0
2026/02/13 12:18:52.458, 0, 5.04, 46, 0
2026/02/13 12:18:53.458, 0, 5.02, 46, 0
2026/02/13 12:18:54.458, 0, 5.02, 46, 0
2026/02/13 12:18:55.459, 0, 5.03, 46, 0
2026/02/13 12:18:56.459, 0, 5.05, 46, 0
2026/02/13 12:18:57.459, 0, 5.06, 46, 0
2026/02/13 12:18:58.459, 0, 5.06, 46, 0
2026/02/13 12:18:59.460, 0, 5.01, 46, 0
2026/02/13 12:19:00.460, 0, 5.02, 46, 0
2026/02/13 12:19:01.460, 0, 5.11, 45, 0
2026/02/13 12:19:02.460, 0, 5.11, 45, 0
2026/02/13 12:19:03.460, 0, 5.02, 45, 0
2026/02/13 12:19:04.460, 0, 5.03, 45, 0
2026/02/13 12:19:05.461, 0, 5.03, 45, 0
2026/02/13 12:19:06.461, 0, 4.94, 45, 0
2026/02/13 12:19:07.462, 0, 4.95, 45, 0
2026/02/13 12:19:08.462, 0, 4.99, 45, 0
2026/02/13 12:19:09.462, 0, 4.99, 45, 0
2026/02/13 12:19:10.463, 0, 4.95, 45, 0
2026/02/13 12:19:11.463, 0, 5.01, 45, 0
2026/02/13 12:19:12.464, 0, 5.01, 45, 0
2026/02/13 12:19:13.464, 0, 4.99, 45, 0
2026/02/13 12:19:14.464, 0, 4.97, 45, 0
2026/02/13 12:19:15.464, 0, 4.93, 45, 0
