timestamp, index, power.draw [W], temperature.gpu, utilization.gpu [%]
2026/02/13 15:51:44.131, 0, 4.72, 37, 0
2026/02/13 15:51:45.138, 0, 4.66, 37, 0
2026/02/13 15:51:46.138, 0, 4.66, 38, 0
2026/02/13 15:51:47.138, 0, 4.69, 38, 0
2026/02/13 15:51:48.139, 0, 4.67, 38, 0
2026/02/13 15:51:49.139, 0, 4.62, 38, 0
2026/02/13 15:51:50.139, 0, 4.74, 38, 0
2026/02/13 15:51:51.139, 0, 4.74, 38, 0
2026/02/13 15:51:52.139, 0, 4.68, 38, 0
2026/02/13 15:51:53.139, 0, 4.73, 38, 0
2026/02/13 15:51:54.139, 0, 4.85, 38, 0
2026/02/13 15:51:55.140, 0, 4.65, 38, 0
2026/02/13 15:51:56.140, 0, 4.62, 38, 0
2026/02/13 15:51:57.140, 0, 4.63, 38, 0
2026/02/13 15:51:58.140, 0, 4.63, 38, 0
2026/02/13 15:51:59.140, 0, 4.62, 38, 0
2026/02/13 15:52:00.140, 0, 4.63, 38, 0
2026/02/13 15:52:01.140, 0, 4.64, 38, 1
2026/02/13 15:52:02.141, 0, 4.65, 38, 0
2026/02/13 15:52:03.141, 0, 4.55, 38, 0
2026/02/13 15:52:04.141, 0, 4.65, 38, 0
2026/02/13 15:52:05.141, 0, 4.70, 38, 0
2026/02/13 15:52:06.142, 0, 4.61, 38, 0
2026/02/13 15:52:07.142, 0, 4.60, 38, 0
2026/02/13 15:52:08.142, 0, 4.62, 38, 0
2026/02/13 15:52:09.142, 0, 4.63, 38, 0
2026/02/13 15:52:10.142, 0, 4.66, 38, 0
2026/02/13 15:52:11.143, 0, 4.67, 38, 0
2026/02/13 15:52:12.143, 0, 4.68, 38, 0
2026/02/13 15:52:13.143, 0, 4.68, 38, 0
2026/02/13 15:52:14.143, 0, 4.65, 38, 0
2026/02/13 15:52:15.143, 0, 4.66, 38, 0
2026/02/13 15:52:16.143, 0, 4.64, 38, 0
2026/02/13 15:52:17.144, 0, 4.61, 38, 0
2026/02/13 15:52:18.144, 0, 4.67, 38, 0
2026/02/13 15:52:19.144, 0, 4.70, 38, 0
2026/02/13 15:52:20.144, 0, 4.70, 38, 0
2026/02/13 15:52:21.144, 0, 4.61, 38, 0
2026/02/13 15:52:22.145, 0, 4.58, 38, 0
2026/02/13 15:52:23.145, 0, 4.60, 38, 0
2026/02/13 15:52:24.145, 0, 4.64, 38, 0
2026/02/13 15:52:25.145, 0, 4.64, 38, 0
2026/02/13 15:52:26.145, 0, 4.66, 38, 0
2026/02/13 15:52:27.145, 0, 4.66, 38, 0
2026/02/13 15:52:28.146, 0, 4.62, 38, 0
2026/02/13 15:52:29.146, 0, 4.63, 38, 0
2026/02/13 15:52:30.146, 0, 4.58, 38, 0
2026/02/13 15:52:31.146, 0, 4.55, 38, 0
2026/02/13 15:52:32.146, 0, 4.58, 38, 0
2026/02/13 15:52:33.147, 0, 4.62, 38, 0
2026/02/13 15:52:34.147, 0, 4.62, 38, 0
2026/02/13 15:52:35.147, 0, 4.55, 38, 0
2026/02/13 15:52:36.147, 0, 4.58, 38, 0
2026/02/13 15:52:37.147, 0, 4.65, 38, 0
2026/02/13 15:52:38.147, 0, 4.61, 38, 0
2026/02/13 15:52:39.148, 0, 4.62, 38, 0
2026/02/13 15:52:40.148, 0, 4.62, 38, 0
2026/02/13 15:52:41.148, 0, 4.64, 38, 0
2026/02/13 15:52:42.148, 0, 4.59, 38, 0
2026/02/13 15:52:43.148, 0, 4.60, 38, 0
2026/02/13 15:52:44.148, 0, 4.59, 38, 0
2026/02/13 15:52:45.149, 0, 4.61, 38, 0
2026/02/13 15:52:46.149, 0, 4.60, 38, 0
2026/02/13 15:52:47.149, 0, 4.61, 38, 0
2026/02/13 15:52:48.149, 0, 4.63, 38, 0
2026/02/13 15:52:49.149, 0, 4.60, 38, 0
2026/02/13 15:52:50.149, 0, 4.59, 37, 0
2026/02/13 15:52:51.150, 0, 4.59, 38, 0
2026/02/13 15:52:52.150, 0, 4.65, 38, 0
2026/02/13 15:52:53.150, 0, 4.65, 38, 0
2026/02/13 15:52:54.150, 0, 4.62, 38, 0
2026/02/13 15:52:55.150, 0, 4.61, 38, 0
2026/02/13 15:52:56.150, 0, 4.61, 38, 0
2026/02/13 15:52:57.151, 0, 4.60, 38, 0
2026/02/13 15:52:58.151, 0, 4.60, 37, 0
2026/02/13 15:52:59.151, 0, 4.64, 38, 0
2026/02/13 15:53:00.152, 0, 4.63, 38, 0
2026/02/13 15:53:01.152, 0, 4.67, 38, 0
2026/02/13 15:53:02.152, 0, 4.71, 37, 0
2026/02/13 15:53:03.152, 0, 4.71, 37, 0
2026/02/13 15:53:04.152, 0, 4.65, 38, 0
2026/02/13 15:53:05.152, 0, 4.64, 38, 0
2026/02/13 15:53:06.152, 0, 4.64, 38, 0
2026/02/13 15:53:07.153, 0, 4.65, 38, 0
2026/02/13 15:53:08.153, 0, 4.65, 38, 0
2026/02/13 15:53:09.153, 0, 4.75, 38, 0
2026/02/13 15:53:10.153, 0, 4.75, 38, 0
2026/02/13 15:53:11.154, 0, 4.62, 38, 0
2026/02/13 15:53:12.154, 0, 4.65, 38, 0
2026/02/13 15:53:13.154, 0, 4.64, 38, 0
2026/02/13 15:53:14.154, 0, 4.62, 38, 0
2026/02/13 15:53:15.155, 0, 4.56, 38, 0
2026/02/13 15:53:16.155, 0, 4.66, 38, 0
2026/02/13 15:53:17.155, 0, 4.66, 38, 0
2026/02/13 15:53:18.155, 0, 4.62, 38, 0
2026/02/13 15:53:19.155, 0, 4.61, 38, 0
2026/02/13 15:53:20.156, 0, 4.62, 38, 0
2026/02/13 15:53:21.156, 0, 4.64, 37, 0
2026/02/13 15:53:22.156, 0, 4.64, 38, 0
2026/02/13 15:53:23.156, 0, 4.72, 38, 0
2026/02/13 15:53:24.156, 0, 4.75, 38, 0
2026/02/13 15:53:25.157, 0, 4.66, 37, 0
2026/02/13 15:53:26.157, 0, 4.60, 38, 0
2026/02/13 15:53:27.157, 0, 4.58, 38, 0
2026/02/13 15:53:28.158, 0, 4.57, 37, 0
2026/02/13 15:53:29.158, 0, 4.56, 37, 0
2026/02/13 15:53:30.158, 0, 4.63, 38, 0
2026/02/13 15:53:31.158, 0, 4.66, 38, 0
2026/02/13 15:53:32.158, 0, 4.58, 37, 0
2026/02/13 15:53:33.158, 0, 4.60, 37, 0
2026/02/13 15:53:34.159, 0, 4.57, 37, 0
2026/02/13 15:53:35.159, 0, 4.62, 38, 0
2026/02/13 15:53:36.159, 0, 4.63, 38, 0
2026/02/13 15:53:37.160, 0, 4.60, 38, 1
2026/02/13 15:53:38.160, 0, 4.62, 38, 0
2026/02/13 15:53:39.160, 0, 4.62, 38, 0
2026/02/13 15:53:40.160, 0, 4.54, 37, 0
2026/02/13 15:53:41.160, 0, 4.53, 37, 0
2026/02/13 15:53:42.160, 0, 4.55, 38, 0
2026/02/13 15:53:43.161, 0, 4.63, 38, 0
2026/02/13 15:53:44.161, 0, 4.61, 37, 0
2026/02/13 15:53:45.161, 0, 4.65, 37, 0
2026/02/13 15:53:46.161, 0, 4.65, 37, 0
2026/02/13 15:53:47.161, 0, 4.57, 38, 0
2026/02/13 15:53:48.161, 0, 4.56, 38, 0
2026/02/13 15:53:49.161, 0, 4.58, 38, 0
2026/02/13 15:53:50.162, 0, 4.58, 37, 0
2026/02/13 15:53:51.162, 0, 4.55, 38, 0
2026/02/13 15:53:52.162, 0, 4.59, 38, 0
2026/02/13 15:53:53.162, 0, 4.59, 38, 0
2026/02/13 15:53:54.162, 0, 4.55, 38, 0
2026/02/13 15:53:55.163, 0, 4.49, 38, 0
2026/02/13 15:53:56.163, 0, 4.50, 38, 0
2026/02/13 15:53:57.163, 0, 4.53, 38, 0
2026/02/13 15:53:58.163, 0, 4.58, 38, 0
2026/02/13 15:53:59.163, 0, 4.64, 38, 0
2026/02/13 15:54:00.163, 0, 4.64, 38, 0
2026/02/13 15:54:01.164, 0, 4.62, 38, 0
2026/02/13 15:54:02.164, 0, 4.65, 38, 0
2026/02/13 15:54:03.164, 0, 4.63, 38, 0
2026/02/13 15:54:04.164, 0, 4.66, 38, 0
2026/02/13 15:54:05.164, 0, 4.67, 38, 0
2026/02/13 15:54:06.165, 0, 4.68, 38, 0
2026/02/13 15:54:07.165, 0, 4.71, 38, 0
2026/02/13 15:54:08.165, 0, 4.66, 38, 0
2026/02/13 15:54:09.165, 0, 4.64, 38, 0
2026/02/13 15:54:10.166, 0, 4.62, 38, 0
2026/02/13 15:54:11.166, 0, 4.62, 38, 0
2026/02/13 15:54:12.166, 0, 4.60, 38, 0
2026/02/13 15:54:13.166, 0, 4.65, 38, 0
2026/02/13 15:54:14.167, 0, 4.67, 38, 0
2026/02/13 15:54:15.167, 0, 4.58, 38, 0
2026/02/13 15:54:16.168, 0, 4.65, 38, 0
2026/02/13 15:54:17.168, 0, 4.63, 38, 0
2026/02/13 15:54:18.168, 0, 4.61, 38, 0
2026/02/13 15:54:19.168, 0, 4.65, 38, 0
2026/02/13 15:54:20.169, 0, 4.62, 38, 1
2026/02/13 15:54:21.169, 0, 4.66, 38, 0
2026/02/13 15:54:22.169, 0, 4.66, 38, 0
2026/02/13 15:54:23.169, 0, 4.62, 38, 0
2026/02/13 15:54:24.170, 0, 4.62, 38, 0
2026/02/13 15:54:25.170, 0, 4.59, 38, 0
2026/02/13 15:54:26.170, 0, 4.59, 38, 0
2026/02/13 15:54:27.170, 0, 4.53, 38, 0
2026/02/13 15:54:28.171, 0, 4.57, 38, 0
2026/02/13 15:54:29.171, 0, 4.57, 38, 0
2026/02/13 15:54:30.171, 0, 4.55, 38, 0
2026/02/13 15:54:31.171, 0, 4.60, 38, 0
2026/02/13 15:54:32.171, 0, 4.59, 38, 0
2026/02/13 15:54:33.171, 0, 4.57, 38, 0
2026/02/13 15:54:34.172, 0, 4.63, 38, 0
2026/02/13 15:54:35.172, 0, 4.68, 38, 0
2026/02/13 15:54:36.172, 0, 4.68, 38, 0
2026/02/13 15:54:37.172, 0, 4.62, 38, 0
2026/02/13 15:54:38.172, 0, 4.56, 37, 0
2026/02/13 15:54:39.173, 0, 4.58, 38, 0
2026/02/13 15:54:40.173, 0, 4.63, 38, 0
2026/02/13 15:54:41.174, 0, 4.63, 37, 0
2026/02/13 15:54:42.174, 0, 4.66, 37, 0
2026/02/13 15:54:43.174, 0, 4.66, 37, 0
2026/02/13 15:54:44.174, 0, 4.66, 38, 0
2026/02/13 15:54:45.174, 0, 4.66, 37, 0
2026/02/13 15:54:46.175, 0, 4.63, 38, 0
2026/02/13 15:54:47.175, 0, 4.62, 38, 0
2026/02/13 15:54:48.175, 0, 4.59, 38, 0
2026/02/13 15:54:49.176, 0, 4.66, 38, 0
2026/02/13 15:54:50.176, 0, 4.67, 38, 0
2026/02/13 15:54:51.176, 0, 4.55, 38, 0
2026/02/13 15:54:52.177, 0, 4.55, 38, 0
2026/02/13 15:54:53.177, 0, 4.58, 38, 0
2026/02/13 15:54:54.177, 0, 4.62, 38, 0
2026/02/13 15:54:55.177, 0, 4.66, 38, 0
2026/02/13 15:54:56.178, 0, 4.68, 38, 0
2026/02/13 15:54:57.178, 0, 4.72, 38, 0
2026/02/13 15:54:58.178, 0, 4.71, 38, 0
2026/02/13 15:54:59.179, 0, 4.70, 38, 0
2026/02/13 15:55:00.179, 0, 4.68, 38, 0
2026/02/13 15:55:01.179, 0, 4.65, 38, 0
2026/02/13 15:55:02.179, 0, 4.67, 38, 0
2026/02/13 15:55:03.180, 0, 4.64, 38, 1
2026/02/13 15:55:04.180, 0, 4.69, 38, 0
2026/02/13 15:55:05.180, 0, 4.69, 38, 0
2026/02/13 15:55:06.180, 0, 4.66, 38, 0
2026/02/13 15:55:07.180, 0, 4.63, 38, 0
2026/02/13 15:55:08.180, 0, 4.55, 38, 0
2026/02/13 15:55:09.181, 0, 4.63, 38, 0
2026/02/13 15:55:10.181, 0, 4.67, 38, 0
2026/02/13 15:55:11.181, 0, 4.68, 38, 0
2026/02/13 15:55:12.181, 0, 4.68, 38, 0
2026/02/13 15:55:13.182, 0, 4.69, 38, 2
2026/02/13 15:55:14.182, 0, 4.73, 38, 0
2026/02/13 15:55:15.182, 0, 4.73, 38, 0
2026/02/13 15:55:16.182, 0, 4.62, 38, 0
2026/02/13 15:55:17.182, 0, 4.62, 38, 0
2026/02/13 15:55:18.182, 0, 4.70, 38, 0
2026/02/13 15:55:19.183, 0, 4.70, 38, 0
2026/02/13 15:55:20.183, 0, 4.62, 38, 0
2026/02/13 15:55:21.183, 0, 4.57, 38, 0
2026/02/13 15:55:22.184, 0, 4.57, 38, 0
2026/02/13 15:55:23.184, 0, 4.60, 38, 0
2026/02/13 15:55:24.184, 0, 4.61, 38, 0
2026/02/13 15:55:25.185, 0, 4.69, 38, 0
2026/02/13 15:55:26.185, 0, 4.69, 38, 0
2026/02/13 15:55:27.185, 0, 4.65, 38, 0
2026/02/13 15:55:28.185, 0, 4.64, 38, 0
2026/02/13 15:55:29.185, 0, 4.62, 38, 0
2026/02/13 15:55:30.185, 0, 4.60, 38, 0
2026/02/13 15:55:31.185, 0, 4.60, 38, 0
2026/02/13 15:55:32.186, 0, 4.64, 38, 0
2026/02/13 15:55:33.186, 0, 4.66, 38, 0
2026/02/13 15:55:34.187, 0, 4.62, 38, 0
2026/02/13 15:55:35.187, 0, 4.60, 38, 0
2026/02/13 15:55:36.187, 0, 4.58, 38, 0
2026/02/13 15:55:37.187, 0, 4.56, 38, 0
2026/02/13 15:55:38.187, 0, 4.60, 38, 0
2026/02/13 15:55:39.188, 0, 4.60, 38, 0
2026/02/13 15:55:40.188, 0, 4.61, 38, 0
2026/02/13 15:55:41.188, 0, 4.50, 38, 0
2026/02/13 15:55:42.188, 0, 4.51, 38, 0
2026/02/13 15:55:43.188, 0, 4.57, 38, 0
2026/02/13 15:55:44.189, 0, 4.55, 38, 0
2026/02/13 15:55:45.189, 0, 4.57, 38, 0
2026/02/13 15:55:46.189, 0, 4.62, 38, 1
2026/02/13 15:55:47.189, 0, 4.68, 38, 0
2026/02/13 15:55:48.189, 0, 4.68, 38, 0
2026/02/13 15:55:49.189, 0, 4.59, 38, 0
2026/02/13 15:55:50.190, 0, 4.53, 38, 0
2026/02/13 15:55:51.190, 0, 4.54, 38, 0
2026/02/13 15:55:52.190, 0, 4.57, 38, 0
2026/02/13 15:55:53.190, 0, 4.58, 38, 0
2026/02/13 15:55:54.191, 0, 4.63, 38, 0
2026/02/13 15:55:55.191, 0, 4.63, 38, 0
2026/02/13 15:55:56.191, 0, 4.61, 38, 0
2026/02/13 15:55:57.191, 0, 4.64, 38, 0
2026/02/13 15:55:58.191, 0, 4.62, 38, 0
2026/02/13 15:55:59.192, 0, 4.62, 38, 0
2026/02/13 15:56:00.192, 0, 4.61, 38, 0
