timestamp, index, power.draw [W], temperature.gpu, utilization.gpu [%]
2026/02/13 14:26:19.817, 0, 4.67, 37, 0
2026/02/13 14:26:20.824, 0, 4.71, 37, 0
2026/02/13 14:26:21.825, 0, 4.69, 37, 0
2026/02/13 14:26:22.825, 0, 4.66, 37, 0
2026/02/13 14:26:23.825, 0, 4.67, 37, 0
2026/02/13 14:26:24.825, 0, 4.72, 37, 0
2026/02/13 14:26:25.825, 0, 4.72, 37, 0
2026/02/13 14:26:26.826, 0, 4.66, 37, 0
2026/02/13 14:26:27.827, 0, 4.67, 37, 0
2026/02/13 14:26:28.827, 0, 4.78, 37, 0
2026/02/13 14:26:29.828, 0, 4.73, 38, 0
2026/02/13 14:26:30.828, 0, 4.60, 37, 0
2026/02/13 14:26:31.828, 0, 4.72, 37, 0
2026/02/13 14:26:32.828, 0, 4.72, 37, 0
2026/02/13 14:26:33.828, 0, 4.65, 37, 0
2026/02/13 14:26:34.828, 0, 4.58, 37, 0
2026/02/13 14:26:35.828, 0, 4.57, 37, 0
2026/02/13 14:26:36.829, 0, 4.55, 37, 0
2026/02/13 14:26:37.829, 0, 4.62, 37, 0
2026/02/13 14:26:38.829, 0, 4.63, 37, 0
2026/02/13 14:26:39.829, 0, 4.67, 37, 0
2026/02/13 14:26:40.830, 0, 4.61, 37, 0
2026/02/13 14:26:41.830, 0, 4.61, 37, 0
2026/02/13 14:26:42.830, 0, 4.59, 37, 0
2026/02/13 14:26:43.830, 0, 4.61, 37, 0
2026/02/13 14:26:44.830, 0, 4.60, 37, 0
2026/02/13 14:26:45.830, 0, 4.65, 37, 0
2026/02/13 14:26:46.830, 0, 4.70, 37, 0
2026/02/13 14:26:47.830, 0, 4.63, 37, 0
2026/02/13 14:26:48.831, 0, 4.63, 37, 0
2026/02/13 14:26:49.831, 0, 4.58, 37, 0
2026/02/13 14:26:50.831, 0, 4.56, 37, 0
2026/02/13 14:26:51.831, 0, 4.51, 37, 0
2026/02/13 14:26:52.831, 0, 4.56, 37, 0
2026/02/13 14:26:53.832, 0, 4.61, 37, 0
2026/02/13 14:26:54.832, 0, 4.61, 37, 0
2026/02/13 14:26:55.832, 0, 4.60, 37, 0
2026/02/13 14:26:56.832, 0, 4.59, 37, 0
2026/02/13 14:26:57.832, 0, 4.57, 37, 0
2026/02/13 14:26:58.833, 0, 4.56, 37, 0
2026/02/13 14:26:59.833, 0, 4.57, 37, 0
2026/02/13 14:27:00.833, 0, 4.68, 37, 0
2026/02/13 14:27:01.833, 0, 4.69, 37, 0
2026/02/13 14:27:02.833, 0, 4.61, 37, 0
2026/02/13 14:27:03.833, 0, 4.64, 37, 0
2026/02/13 14:27:04.833, 0, 4.62, 37, 0
2026/02/13 14:27:05.834, 0, 4.61, 37, 0
2026/02/13 14:27:06.834, 0, 4.62, 37, 0
2026/02/13 14:27:07.834, 0, 4.68, 37, 0
2026/02/13 14:27:08.834, 0, 4.68, 37, 0
2026/02/13 14:27:09.834, 0, 4.65, 37, 0
2026/02/13 14:27:10.834, 0, 4.64, 37, 0
2026/02/13 14:27:11.834, 0, 4.62, 37, 0
2026/02/13 14:27:12.835, 0, 4.66, 37, 0
2026/02/13 14:27:13.835, 0, 4.65, 37, 0
2026/02/13 14:27:14.835, 0, 4.67, 37, 0
2026/02/13 14:27:15.835, 0, 4.67, 37, 0
2026/02/13 14:27:16.835, 0, 4.65, 37, 0
2026/02/13 14:27:17.836, 0, 4.66, 37, 0
2026/02/13 14:27:18.836, 0, 4.66, 37, 0
2026/02/13 14:27:19.836, 0, 4.57, 37, 0
2026/02/13 14:27:20.836, 0, 4.55, 37, 0
2026/02/13 14:27:21.836, 0, 4.55, 37, 0
2026/02/13 14:27:22.836, 0, 4.62, 37, 0
2026/02/13 14:27:23.837, 0, 4.57, 37, 0
2026/02/13 14:27:24.837, 0, 4.55, 37, 0
2026/02/13 14:27:25.837, 0, 4.56, 37, 0
