timestamp, index, power.draw [W], temperature.gpu, utilization.gpu [%]
2026/02/13 17:59:50.355, 0, 4.70, 38, 0
2026/02/13 17:59:51.363, 0, 4.70, 38, 0
2026/02/13 17:59:52.363, 0, 4.70, 38, 0
2026/02/13 17:59:53.363, 0, 4.66, 38, 0
2026/02/13 17:59:54.363, 0, 4.76, 38, 0
2026/02/13 17:59:55.363, 0, 4.76, 38, 0
2026/02/13 17:59:56.364, 0, 4.73, 38, 0
2026/02/13 17:59:57.364, 0, 4.73, 39, 0
2026/02/13 17:59:58.364, 0, 4.75, 39, 0
2026/02/13 17:59:59.364, 0, 4.78, 39, 0
2026/02/13 18:00:00.364, 0, 4.85, 39, 0
2026/02/13 18:00:01.365, 0, 4.68, 39, 0
2026/02/13 18:00:02.365, 0, 4.69, 39, 0
2026/02/13 18:00:03.365, 0, 4.73, 39, 0
2026/02/13 18:00:04.365, 0, 4.71, 39, 0
2026/02/13 18:00:05.365, 0, 4.64, 39, 0
2026/02/13 18:00:06.365, 0, 4.65, 39, 0
2026/02/13 18:00:07.365, 0, 4.70, 39, 0
2026/02/13 18:00:08.366, 0, 4.77, 39, 0
2026/02/13 18:00:09.366, 0, 4.83, 39, 0
2026/02/13 18:00:10.366, 0, 4.68, 39, 0
2026/02/13 18:00:11.366, 0, 4.69, 39, 0
2026/02/13 18:00:12.366, 0, 4.68, 39, 0
2026/02/13 18:00:13.367, 0, 4.67, 39, 0
2026/02/13 18:00:14.367, 0, 4.65, 39, 0
2026/02/13 18:00:15.367, 0, 4.71, 39, 0
2026/02/13 18:00:16.367, 0, 4.76, 39, 0
2026/02/13 18:00:17.367, 0, 4.76, 39, 0
2026/02/13 18:00:18.367, 0, 4.66, 39, 0
2026/02/13 18:00:19.367, 0, 4.72, 39, 0
2026/02/13 18:00:20.368, 0, 4.68, 39, 0
2026/02/13 18:00:21.368, 0, 4.66, 39, 0
2026/02/13 18:00:22.368, 0, 4.66, 38, 0
2026/02/13 18:00:23.368, 0, 4.70, 38, 0
2026/02/13 18:00:24.368, 0, 4.70, 38, 0
2026/02/13 18:00:25.369, 0, 4.62, 38, 0
2026/02/13 18:00:26.369, 0, 4.59, 38, 0
2026/02/13 18:00:27.369, 0, 4.60, 38, 0
2026/02/13 18:00:28.369, 0, 4.65, 38, 0
2026/02/13 18:00:29.369, 0, 4.66, 38, 0
2026/02/13 18:00:30.370, 0, 4.70, 38, 0
2026/02/13 18:00:31.370, 0, 4.70, 38, 0
2026/02/13 18:00:32.370, 0, 4.69, 38, 0
2026/02/13 18:00:33.370, 0, 4.76, 38, 0
2026/02/13 18:00:34.370, 0, 4.75, 38, 0
2026/02/13 18:00:35.370, 0, 4.72, 38, 0
2026/02/13 18:00:36.371, 0, 4.70, 38, 0
2026/02/13 18:00:37.371, 0, 4.72, 38, 0
2026/02/13 18:00:38.371, 0, 4.72, 38, 0
2026/02/13 18:00:39.371, 0, 4.67, 38, 0
2026/02/13 18:00:40.371, 0, 4.65, 38, 0
2026/02/13 18:00:41.372, 0, 4.60, 38, 0
2026/02/13 18:00:42.372, 0, 4.60, 38, 0
2026/02/13 18:00:43.372, 0, 4.61, 38, 0
2026/02/13 18:00:44.372, 0, 4.66, 38, 0
2026/02/13 18:00:45.372, 0, 4.67, 38, 0
2026/02/13 18:00:46.372, 0, 4.61, 38, 0
2026/02/13 18:00:47.373, 0, 4.59, 38, 0
2026/02/13 18:00:48.373, 0, 4.61, 38, 0
2026/02/13 18:00:49.373, 0, 4.62, 38, 0
2026/02/13 18:00:50.373, 0, 4.62, 38, 0
2026/02/13 18:00:51.373, 0, 4.61, 38, 0
2026/02/13 18:00:52.374, 0, 4.67, 38, 0
2026/02/13 18:00:53.374, 0, 4.61, 38, 0
2026/02/13 18:00:54.374, 0, 4.62, 38, 0
2026/02/13 18:00:55.374, 0, 4.66, 38, 0
2026/02/13 18:00:56.374, 0, 4.64, 38, 0
2026/02/13 18:00:57.375, 0, 4.61, 38, 0
2026/02/13 18:00:58.375, 0, 4.63, 38, 0
2026/02/13 18:00:59.375, 0, 4.65, 38, 0
2026/02/13 18:01:00.375, 0, 4.65, 38, 0
2026/02/13 18:01:01.375, 0, 4.64, 38, 0
2026/02/13 18:01:02.375, 0, 4.65, 38, 0
2026/02/13 18:01:03.376, 0, 4.58, 38, 0
2026/02/13 18:01:04.376, 0, 4.63, 38, 0
2026/02/13 18:01:05.376, 0, 4.64, 38, 0
2026/02/13 18:01:06.376, 0, 4.71, 38, 0
2026/02/13 18:01:07.377, 0, 4.71, 38, 0
2026/02/13 18:01:08.377, 0, 4.60, 38, 0
2026/02/13 18:01:09.377, 0, 4.61, 38, 0
2026/02/13 18:01:10.377, 0, 4.57, 38, 0
2026/02/13 18:01:11.378, 0, 4.57, 38, 0
2026/02/13 18:01:12.378, 0, 4.53, 38, 0
2026/02/13 18:01:13.378, 0, 4.55, 38, 0
2026/02/13 18:01:14.378, 0, 4.55, 38, 0
2026/02/13 18:01:15.378, 0, 4.49, 38, 0
2026/02/13 18:01:16.379, 0, 4.48, 38, 0
2026/02/13 18:01:17.379, 0, 4.49, 38, 0
2026/02/13 18:01:18.379, 0, 4.52, 38, 0
2026/02/13 18:01:19.379, 0, 4.57, 38, 0
2026/02/13 18:01:20.379, 0, 4.66, 38, 0
2026/02/13 18:01:21.379, 0, 4.66, 38, 0
2026/02/13 18:01:22.379, 0, 4.56, 38, 0
2026/02/13 18:01:23.380, 0, 4.53, 38, 0
2026/02/13 18:01:24.380, 0, 4.53, 38, 0
2026/02/13 18:01:25.380, 0, 4.52, 38, 0
2026/02/13 18:01:26.380, 0, 4.51, 38, 0
2026/02/13 18:01:27.380, 0, 4.56, 38, 0
2026/02/13 18:01:28.381, 0, 4.59, 38, 0
2026/02/13 18:01:29.381, 0, 4.54, 38, 0
2026/02/13 18:01:30.381, 0, 4.55, 38, 0
2026/02/13 18:01:31.381, 0, 4.58, 38, 0
2026/02/13 18:01:32.382, 0, 4.61, 38, 0
2026/02/13 18:01:33.382, 0, 4.60, 38, 0
2026/02/13 18:01:34.382, 0, 4.60, 38, 0
2026/02/13 18:01:35.382, 0, 4.62, 38, 0
2026/02/13 18:01:36.383, 0, 4.61, 38, 0
2026/02/13 18:01:37.383, 0, 4.59, 38, 0
2026/02/13 18:01:38.383, 0, 4.59, 38, 0
2026/02/13 18:01:39.384, 0, 4.60, 38, 0
2026/02/13 18:01:40.384, 0, 4.61, 38, 0
2026/02/13 18:01:41.384, 0, 4.61, 38, 0
2026/02/13 18:01:42.384, 0, 4.68, 38, 0
2026/02/13 18:01:43.384, 0, 4.68, 38, 0
2026/02/13 18:01:44.385, 0, 4.61, 38, 0
2026/02/13 18:01:45.385, 0, 4.60, 38, 0
2026/02/13 18:01:46.385, 0, 4.61, 38, 0
2026/02/13 18:01:47.385, 0, 4.65, 38, 0
2026/02/13 18:01:48.385, 0, 4.66, 38, 0
2026/02/13 18:01:49.385, 0, 4.72, 38, 0
2026/02/13 18:01:50.386, 0, 4.72, 38, 0
2026/02/13 18:01:51.386, 0, 4.69, 38, 0
2026/02/13 18:01:52.386, 0, 4.69, 38, 0
2026/02/13 18:01:53.386, 0, 4.71, 38, 0
2026/02/13 18:01:54.386, 0, 4.68, 38, 0
2026/02/13 18:01:55.387, 0, 4.66, 38, 0
2026/02/13 18:01:56.387, 0, 4.70, 38, 0
2026/02/13 18:01:57.387, 0, 4.70, 38, 0
2026/02/13 18:01:58.387, 0, 4.61, 38, 0
2026/02/13 18:01:59.387, 0, 4.61, 38, 0
2026/02/13 18:02:00.388, 0, 4.62, 38, 0
2026/02/13 18:02:01.388, 0, 4.65, 38, 0
2026/02/13 18:02:02.388, 0, 4.65, 38, 0
2026/02/13 18:02:03.388, 0, 4.65, 38, 0
2026/02/13 18:02:04.388, 0, 4.65, 38, 0
2026/02/13 18:02:05.389, 0, 4.64, 38, 0
2026/02/13 18:02:06.389, 0, 4.61, 38, 0
2026/02/13 18:02:07.389, 0, 4.62, 38, 0
2026/02/13 18:02:08.389, 0, 4.62, 38, 0
2026/02/13 18:02:09.389, 0, 4.66, 38, 0
2026/02/13 18:02:10.389, 0, 4.66, 38, 0
2026/02/13 18:02:11.390, 0, 4.69, 38, 0
2026/02/13 18:02:12.390, 0, 4.68, 38, 0
2026/02/13 18:02:13.390, 0, 4.65, 38, 0
2026/02/13 18:02:14.390, 0, 4.70, 38, 0
2026/02/13 18:02:15.391, 0, 4.70, 38, 0
2026/02/13 18:02:16.391, 0, 4.72, 38, 0
2026/02/13 18:02:17.391, 0, 4.76, 38, 0
2026/02/13 18:02:18.391, 0, 4.82, 38, 0
2026/02/13 18:02:19.391, 0, 4.64, 38, 0
2026/02/13 18:02:20.391, 0, 4.69, 38, 0
2026/02/13 18:02:21.392, 0, 4.71, 38, 0
2026/02/13 18:02:22.392, 0, 4.71, 38, 0
2026/02/13 18:02:23.392, 0, 4.66, 38, 0
2026/02/13 18:02:24.392, 0, 4.70, 38, 0
2026/02/13 18:02:25.392, 0, 4.75, 38, 0
2026/02/13 18:02:26.392, 0, 4.75, 38, 0
2026/02/13 18:02:27.393, 0, 4.65, 38, 0
2026/02/13 18:02:28.393, 0, 4.68, 38, 0
2026/02/13 18:02:29.393, 0, 4.67, 38, 0
2026/02/13 18:02:30.393, 0, 4.74, 38, 0
2026/02/13 18:02:31.393, 0, 4.66, 38, 0
2026/02/13 18:02:32.393, 0, 4.69, 38, 0
2026/02/13 18:02:33.393, 0, 4.69, 38, 0
2026/02/13 18:02:34.394, 0, 4.62, 38, 0
2026/02/13 18:02:35.394, 0, 4.59, 38, 0
2026/02/13 18:02:36.394, 0, 4.59, 38, 0
