timestamp, index, power.draw [W], temperature.gpu, utilization.gpu [%]
2026/02/12 23:12:53.934, 0, 14.81, 64, 0
2026/02/12 23:12:54.944, 0, 8.72, 63, 0
2026/02/12 23:12:55.944, 0, 6.38, 62, 0
2026/02/12 23:12:56.945, 0, 6.38, 62, 0
2026/02/12 23:12:57.945, 0, 5.78, 61, 0
2026/02/12 23:12:58.945, 0, 5.84, 61, 0
2026/02/12 23:12:59.946, 0, 5.84, 61, 0
2026/02/12 23:13:00.946, 0, 5.72, 60, 0
2026/02/12 23:13:01.946, 0, 5.77, 60, 0
2026/02/12 23:13:02.947, 0, 5.77, 60, 0
2026/02/12 23:13:03.947, 0, 6.10, 60, 0
2026/02/12 23:13:04.947, 0, 13.68, 60, 0
2026/02/12 23:13:05.947, 0, 13.65, 60, 3
2026/02/12 23:13:06.948, 0, 13.86, 60, 1
2026/02/12 23:13:07.948, 0, 13.94, 60, 2
2026/02/12 23:13:08.948, 0, 13.92, 60, 2
2026/02/12 23:13:09.949, 0, 13.91, 60, 1
2026/02/12 23:13:10.949, 0, 13.91, 59, 1
2026/02/12 23:13:11.949, 0, 13.89, 59, 1
2026/02/12 23:13:12.949, 0, 13.86, 59, 1
2026/02/12 23:13:13.949, 0, 13.85, 59, 1
2026/02/12 23:13:14.950, 0, 13.87, 59, 1
2026/02/12 23:13:15.950, 0, 13.81, 59, 2
2026/02/12 23:13:16.950, 0, 13.78, 59, 1
2026/02/12 23:13:17.950, 0, 13.75, 58, 2
2026/02/12 23:13:18.951, 0, 13.71, 58, 1
2026/02/12 23:13:19.951, 0, 13.73, 58, 2
2026/02/12 23:13:20.951, 0, 13.69, 58, 1
2026/02/12 23:13:21.951, 0, 13.67, 58, 2
2026/02/12 23:13:22.951, 0, 13.64, 58, 2
2026/02/12 23:13:23.952, 0, 13.62, 58, 2
2026/02/12 23:13:24.952, 0, 13.62, 58, 1
2026/02/12 23:13:25.952, 0, 13.55, 58, 2
2026/02/12 23:13:26.952, 0, 13.59, 57, 1
2026/02/12 23:13:27.953, 0, 13.58, 57, 2
2026/02/12 23:13:28.953, 0, 13.58, 57, 2
2026/02/12 23:13:29.953, 0, 13.58, 57, 1
2026/02/12 23:13:30.953, 0, 13.55, 57, 1
2026/02/12 23:13:31.953, 0, 13.54, 57, 1
2026/02/12 23:13:32.954, 0, 13.55, 57, 1
2026/02/12 23:13:33.954, 0, 13.56, 57, 2
2026/02/12 23:13:34.954, 0, 13.54, 57, 1
2026/02/12 23:13:35.954, 0, 13.51, 57, 2
2026/02/12 23:13:36.954, 0, 13.53, 56, 1
2026/02/12 23:13:37.955, 0, 13.47, 56, 2
2026/02/12 23:13:38.955, 0, 13.43, 56, 2
2026/02/12 23:13:39.955, 0, 13.41, 56, 2
2026/02/12 23:13:40.955, 0, 13.42, 56, 1
2026/02/12 23:13:41.955, 0, 13.40, 56, 1
2026/02/12 23:13:42.956, 0, 13.41, 56, 2
2026/02/12 23:13:43.956, 0, 13.36, 56, 1
2026/02/12 23:13:44.956, 0, 13.37, 56, 2
2026/02/12 23:13:45.956, 0, 13.32, 56, 1
2026/02/12 23:13:46.956, 0, 13.40, 56, 2
2026/02/12 23:13:47.957, 0, 13.37, 56, 2
2026/02/12 23:13:48.957, 0, 13.38, 55, 1
2026/02/12 23:13:49.957, 0, 13.36, 55, 2
2026/02/12 23:13:50.958, 0, 13.36, 55, 2
2026/02/12 23:13:51.958, 0, 13.32, 55, 1
2026/02/12 23:13:52.958, 0, 13.32, 55, 1
2026/02/12 23:13:53.958, 0, 13.30, 55, 2
2026/02/12 23:13:54.958, 0, 13.31, 55, 2
2026/02/12 23:13:55.959, 0, 13.31, 55, 1
2026/02/12 23:13:56.959, 0, 13.29, 55, 1
2026/02/12 23:13:57.959, 0, 13.30, 55, 2
2026/02/12 23:13:58.959, 0, 13.28, 55, 1
2026/02/12 23:13:59.959, 0, 13.29, 55, 1
2026/02/12 23:14:00.959, 0, 13.27, 55, 1
2026/02/12 23:14:01.960, 0, 13.30, 55, 2
2026/02/12 23:14:02.960, 0, 13.29, 55, 2
2026/02/12 23:14:03.960, 0, 13.25, 54, 1
2026/02/12 23:14:04.960, 0, 13.26, 54, 1
2026/02/12 23:14:05.960, 0, 13.25, 54, 2
2026/02/12 23:14:06.961, 0, 13.21, 54, 1
2026/02/12 23:14:07.961, 0, 13.13, 54, 2
2026/02/12 23:14:08.961, 0, 13.15, 54, 1
2026/02/12 23:14:09.961, 0, 13.20, 54, 1
2026/02/12 23:14:10.961, 0, 13.19, 54, 1
2026/02/12 23:14:11.961, 0, 13.19, 54, 2
2026/02/12 23:14:12.962, 0, 13.18, 54, 2
2026/02/12 23:14:13.962, 0, 13.22, 54, 1
2026/02/12 23:14:14.962, 0, 13.21, 54, 1
2026/02/12 23:14:15.962, 0, 13.20, 54, 1
2026/02/12 23:14:16.962, 0, 13.18, 54, 2
2026/02/12 23:14:17.963, 0, 13.17, 54, 1
2026/02/12 23:14:18.963, 0, 13.13, 54, 2
2026/02/12 23:14:19.963, 0, 13.17, 54, 1
2026/02/12 23:14:20.963, 0, 13.16, 54, 1
2026/02/12 23:14:21.963, 0, 13.14, 54, 2
2026/02/12 23:14:22.964, 0, 13.13, 53, 2
2026/02/12 23:14:23.964, 0, 13.14, 53, 1
2026/02/12 23:14:24.964, 0, 13.09, 53, 1
2026/02/12 23:14:25.964, 0, 13.10, 53, 1
2026/02/12 23:14:26.965, 0, 12.96, 53, 2
2026/02/12 23:14:27.965, 0, 12.62, 53, 0
2026/02/12 23:14:28.965, 0, 12.65, 53, 0
2026/02/12 23:14:29.966, 0, 28.37, 60, 1
2026/02/12 23:14:30.966, 0, 69.31, 62, 93
2026/02/12 23:14:31.966, 0, 19.70, 55, 0
2026/02/12 23:14:32.966, 0, 14.49, 54, 22
2026/02/12 23:14:33.967, 0, 14.74, 54, 22
2026/02/12 23:14:34.970, 0, 13.90, 54, 22
2026/02/12 23:14:35.974, 0, 13.47, 54, 0
2026/02/12 23:14:36.976, 0, 14.09, 54, 0
2026/02/12 23:14:37.981, 0, 13.64, 54, 0
2026/02/12 23:14:38.983, 0, 13.10, 54, 1
2026/02/12 23:14:39.984, 0, 48.76, 63, 72
2026/02/12 23:14:40.984, 0, 53.65, 55, 96
2026/02/12 23:14:41.985, 0, 12.80, 54, 0
